"line_number","content","is_numbered","has_section","has_aantal","has_edge_processing","has_controle","has_magazijn","has_te_bestellen"
767," 5       LED_SNOER standaard           Dummy 03mm           3000       3        3      Te bestellen",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
768,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
769,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
770," 6       LED_SNOER standaard           Dummy 03mm           3000       3        3      Te bestellen",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
771,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
772,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
773," 7       LED_SNOER standaard           Dummy 03mm           3000       3        3      Te bestellen",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
774,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
775,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
776," 8       LED_SNOER standaard           Dummy 03mm           3000       3        3      Te bestellen",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
777,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
778,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
779," 9           LED_Strip_4x09            Dummy 04mm            996       8        4      Te bestellen                              Lengte delen door 5000",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
780,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
781," 10           LED_Strip_4x8            Dummy 04mm           2571       8        4      Te bestellen                              Lengte delen door 5000",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
782,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
783," 11           LED_Strip_4x8            Dummy 04mm           2571       8        4      Te bestellen                              Lengte delen door 5000",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
784,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
785," 12           LED_Strip_4x8            Dummy 04mm           2571       8        4      Te bestellen                              Lengte delen door 5000",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
786,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
787," 13           LED_Strip_4x8            Dummy 04mm           2571       8        4      Te bestellen                              Lengte delen door 5000",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
788,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
789," 14           LED_Strip_4x8            Dummy 04mm           2571       8        4      Te bestellen                              Lengte delen door 5000",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
790,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
791," 15           LED_Strip_4x8            Dummy 04mm           2571       8        4      Te bestellen                              Lengte delen door 5000",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
792,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
793,"                                                                                                                                                          Aantal onderdelen: 15",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
794,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
795,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
796,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
797,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
798,"0411_MO07199_Hoekdressing - opklapbed (4-7)                                                                                                                       Page 12 of 21",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
799,"                                                                                                                                                 Magazijn",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
800,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
801,"                                                                                                                       MO07199",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
802,"                                              Klant:",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
803,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
804,"                                              Rudi Matterne",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
805,"                                              Tekenaar:",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
806,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
807,"                  S8                          JW",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
808,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
809,"                                                                                                                                                  S04479",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
810,"                                              Project:",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
811,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
812,"                                              0411_MO07199_Hoekdressing - opklapbed (4-7)",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
813,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
814,"              Schuren",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
815,"                                                                                                  Opus:",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
816,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
817,"                                                                                            Macro deursensors",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
818,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
819,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
820,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
821,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
822," N°                           Beschrijving                      Aantal stuks                                       GB nummer",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
823,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
824,"  1                     3delig verbindingsbeslag                    10                       GB00030944 - GB00030945 - GB00030946 - GB00020711",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
825,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
826,"  2                        Afpunting Ø2,5x3                         33                                          Afpunting Ø2,5x3",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
827,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
828,"  3                           Drevel 8x35                           22                                            GB00022500",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
829,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
830,"  4                     Drevel 8x35_Doorboren                       6                                             GB00022500",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
831,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
832,"  5          Excentrisch verbindingsbeslag afstand 9,5mm            24                                    GB00030952, GB00030953",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
833,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
834,"  6     Excentrisch verbindingsbeslag afstand 9,5mm hoekkast        4                                     GB00030952, GB00030953",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
835,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
836,"  7    Excentrisch verbindingsbeslag afstand 9,5mm ondercorps       14                                    GB00030952, GB00030953",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
837,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
838,"  8   Excentrisch verbindingsbeslag afstand 9,5mm tussenschab       36                                    GB00030952, GB00030953",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
839,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
840,"  9                    LED_Deursensor_1d_nieuw                      2",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
841,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
842," 10                    LED_Deursensor_2d_nieuw                      2",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
843,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
844," 11                      LED_Dupont_Maatwerk                        1",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
845,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
846," 12                    LED_Dupont_Soldeerwerk                       7",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
847,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
848,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
849,"0411_MO07199_Hoekdressing - opklapbed (4-7)                                                                                                         Page 13 of 21",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
850," N°                           Beschrijving              Aantal stuks                       GB nummer",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
851,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
852," 13                   LED_Dupont_Transfo_200W               1",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
853,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
854," 14                       LED_Dupont_Wago-2                 10",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
855,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
856," 15                       LED_Dupont_Wago-3                 3",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
857,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
858," 16                       LED_Dupont_Wago-5                 4",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
859,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
860," 17                   LED_inbouw_Touchdimmer                1                             GL00030948",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
861,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
862," 18                     LED_Kabelgroef_zijkant              1",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
863,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
864," 19                      LED_verlichting_4x8_               7                             Led Dupont",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
865,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
866," 20                       Stanghouder ZWART                 8                       GB00031696 GB00031697",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
867,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
868," 21                        Stelvoet dressing                14                            GB00030951",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
869,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
870," 22                           V_groef_45°                   4",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
871,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
872," 23                          VAR_Boorgat_                   10",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
873,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
874," 24                      VAR_Rechthoekig_gat                2",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
875,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
876," 25                          VAR_Rond_gat                   3",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
877,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
878," 26                    Sensys 165° B3 - D0 zwart            10         GB00031699 - GB00031287 - GB00031281 - GB00031463",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
879,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
880," 27                        Sensys B12,5 - D0                13         GB00031278 - GB00031287 - GB00031281 - GB00031463",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
881,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
882," 28                       Sensys B3 - D0 Zwart              10         GB00031279 - GB00031287 - GB00031281 - GB00031463",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
883,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
884," 29              Inhangbeslag multiclip_zonder boring       24                GB00017932 (2x) en GB00022339 (4x)",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
885,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
886," 30                          Mof M6_12x12                   30                            GB00031261",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
887,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
888," 31                     Handgreep T55 320mm                 5                    GB00031273 - GB00022619 (2x)",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
889,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
890," 32                 Spiegel 1530x274x4 RP dressing          1                            GG00000010",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
891,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
892," 33                       Push 2 Open_inboor                1                              GB31726",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
893,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
894," 34              Achterwandschroef Ø4x35mm_WAND             18                            GB00031082",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
895,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
896,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
897,"0411_MO07199_Hoekdressing - opklapbed (4-7)                                                                                Page 14 of 21",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
898," N°                            Beschrijving                  Aantal stuks                               GB nummer",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
899,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
900," 35                       schroef Ø4x35mm_WAND                   4                                     GB00022340",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
901,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
902," 36                       schroef Ø4x45mm_PAR_                   4                                     GB00031063",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
903,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
904," 37                      Schroef_4x45_TB_Verz_PAR                16                                    GB00031063",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
905,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
906,"                                                                                                                                         Aantal onderdelen: 37",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
907,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
908,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
909,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
910,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
911,"Project:",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
912,"                                                                                                                             Te bestellen",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
913,"             0411_MO07199_Hoekdressing - opklapbed (4-7)",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
914," N°            Onderdeel            opmerking        Materiaal              Lengte   Breedte   Dikte                Opmerkingen",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
915,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
916,"  1               Led_                              Dummy 02mm               1000      300      2                   (niet ingeven)",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
917,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
918,"  2        LED_SNOER standaard                      Dummy 03mm               3000       3       3",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
919,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
920,"  3        LED_SNOER standaard                      Dummy 03mm               3000       3       3",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
921,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
922,"  4        LED_SNOER standaard                      Dummy 03mm               3000       3       3",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
923,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
924,"  5        LED_SNOER standaard                      Dummy 03mm               3000       3       3",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
925,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
926,"  6        LED_SNOER standaard                      Dummy 03mm               3000       3       3",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
927,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
928,"  7        LED_SNOER standaard                      Dummy 03mm               3000       3       3",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
929,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
930,"  8        LED_SNOER standaard                      Dummy 03mm               3000       3       3",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
931,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
932,"  9           LED_Strip_4x8                         Dummy 04mm               2571       8       4               Lengte delen door 5000",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
933,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
934," 10           LED_Strip_4x8                         Dummy 04mm               2571       8       4               Lengte delen door 5000",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
935,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
936," 11           LED_Strip_4x8                         Dummy 04mm               2571       8       4               Lengte delen door 5000",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
937,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
938," 12           LED_Strip_4x8                         Dummy 04mm               2571       8       4               Lengte delen door 5000",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
939,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
940," 13           LED_Strip_4x8                         Dummy 04mm               2571       8       4               Lengte delen door 5000",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
941,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
942," 14           LED_Strip_4x8                         Dummy 04mm               2571       8       4               Lengte delen door 5000",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
943,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
944," 15          LED_Strip_4x09                         Dummy 04mm               996        8       4               Lengte delen door 5000",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
945,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
946,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
947,"0411_MO07199_Hoekdressing - opklapbed (4-7)                                                                                                      Page 15 of 21",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
948," N°          Onderdeel             opmerking       Materiaal    Lengte    Breedte   Dikte             Opmerkingen",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
949,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
950," 16",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
951," Opklapscharnieren duo lift FORTE                 Dummy 10mm     200        90       10                  1 set",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
952,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
953," 17      Opklapsysteem bed                        Dummy 10mm      90        200      10                  90x200",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
954,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
955," 18      Infreesgreep FOLD                        Dummy 10mm      90        200      10     174x46mm, ZWART (VIE0542-128-ZW)",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
956,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
957,"Magneetsluiting",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
958,"19              A45 voor opklapbed0711 CA45       Dummy 10mm     200        90       10",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
959,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
960," 20       Hangbaar_ZWART             GB00031695   Metaal 15mm   699.333     30       15",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
961,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
962," 21       Hangbaar_ZWART             GB00031695   Metaal 15mm   730.333     30       15",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
963,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
964," 22       Hangbaar_ZWART             GB00031695   Metaal 15mm   852.667     30       15",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
965,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
966," 23       Hangbaar_ZWART             GB00031695   Metaal 15mm   852.667     30       15",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
967,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
968,"                                                                                                                               Aantal onderdelen: 23",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
969,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
970,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
971,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
972,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
973,"0411_MO07199_Hoekdressing - opklapbed (4-7)                                                                                            Page 16 of 21",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
974,"                                                                                                                                                 Magazijn",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
975,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
976,"                                                                                                                       MO07199",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
977,"                                              Klant:",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
978,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
979,"                                              Rudi Matterne",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
980,"                                              Tekenaar:",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
981,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
982,"                  S8                          JW",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
983,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
984,"                                                                                                                                                  S04479",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
985,"                                              Project:",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
986,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
987,"                                              0411_MO07199_Hoekdressing - opklapbed (4-7)",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
988,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
989,"              Schuren",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
990,"                                                                                                  Opus:",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
991,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
992,"                                                                                            Macro deursensors",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
993,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
994,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
995,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
996,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
997," N°                           Beschrijving                      Aantal stuks                                       GB nummer",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
998,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
999,"  1                     3delig verbindingsbeslag                    10                       GB00030944 - GB00030945 - GB00030946 - GB00020711",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1000,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1001,"  2                        Afpunting Ø2,5x3                         33                                          Afpunting Ø2,5x3",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1002,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1003,"  3                           Drevel 8x35                           22                                            GB00022500",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1004,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1005,"  4                     Drevel 8x35_Doorboren                       6                                             GB00022500",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1006,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1007,"  5          Excentrisch verbindingsbeslag afstand 9,5mm            24                                    GB00030952, GB00030953",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1008,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1009,"  6     Excentrisch verbindingsbeslag afstand 9,5mm hoekkast        4                                     GB00030952, GB00030953",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1010,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1011,"  7    Excentrisch verbindingsbeslag afstand 9,5mm ondercorps       14                                    GB00030952, GB00030953",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1012,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1013,"  8   Excentrisch verbindingsbeslag afstand 9,5mm tussenschab       36                                    GB00030952, GB00030953",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1014,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1015,"  9                    LED_Deursensor_1d_nieuw                      2",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1016,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1017," 10                    LED_Deursensor_2d_nieuw                      2",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1018,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1019," 11                      LED_Dupont_Maatwerk                        1",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1020,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1021," 12                    LED_Dupont_Soldeerwerk                       7",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1022,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1023,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1024,"0411_MO07199_Hoekdressing - opklapbed (4-7)                                                                                                         Page 17 of 21",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1025," N°                           Beschrijving              Aantal stuks                       GB nummer",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1026,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1027," 13                   LED_Dupont_Transfo_200W               1",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1028,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
